"V01.00.000"
"$_Languages"
"10(1) Espagnol (traditionnel)";"12(1) Français (France)";"9(2) Anglais (Royaume-Uni)";"513(1) Key"
"DEMANDA LOCAL DE CAMBIO ELECTRODOS
*ODIL_ID:25959_1042*
";"DEMANDE LOCALE DE CHANGEMENT ELECTRODES
*ODIL_ID:25959_1042*
";"DEMANDA LOCAL DE CAMBIO ELECTRODOS
*ODIL_ID:25959_1042*
";""
"FIN DE CAMBIO ELECTRODOS (DEMANDA LOCAL)
*ODIL_ID:25959_1043*
";"FIN DE CHANGEMENT ELECTRODES (DEMANDE LOCALE)
*ODIL_ID:25959_1043*
";"FIN DE CAMBIO ELECTRODOS (DEMANDA LOCAL)
*ODIL_ID:25959_1043*
";""
"*******************************************************************************
**                              HARDWARE HMI                                 **
*******************************************************************************
*ODIL_ID:27041_309*
";"*******************************************************************************
**                              HARDWARE HMI                                 **
*******************************************************************************
*ODIL_ID:27041_309*
";"*******************************************************************************
**                              HARDWARE HMI                                 **
*******************************************************************************
*ODIL_ID:27041_309*
";""
"Z1: G2 DEF. CARTA DE SEGURIDAD
*ODIL_ID:27612_311*
";"Z1: G2 DEF. CARTE DE SECURITE
*ODIL_ID:27612_311*
";"Z1: G2 DEF. CARTA DE SEGURIDAD
*ODIL_ID:27612_311*
";""
"*******************************************************************************
**                           SAFETY PROGRAM HMI                              **
*******************************************************************************
*ODIL_ID:27041_312*
";"*******************************************************************************
**                           SAFETY PROGRAM HMI                              **
*******************************************************************************
*ODIL_ID:27041_312*
";"*******************************************************************************
**                           SAFETY PROGRAM HMI                              **
*******************************************************************************
*ODIL_ID:27041_312*
";""
"*******************************************************************************
**                         MONITORING / SEGUIMIENTO                                **
*******************************************************************************
*ODIL_ID:27041_1001*
";"*******************************************************************************
**                         MONITORING / SUIVI                                **
*******************************************************************************
*ODIL_ID:27041_1001*
";"*******************************************************************************
**                         MONITORING / SEGUIMIENTO                                **
*******************************************************************************
*ODIL_ID:27041_1001*
";""
"SEGUIMIENTO: CONTROL DEL TIEMPO DE CICLO ROBOT
*ODIL_ID:27041_1026*
";"SUIVI: CONTROLE DU TEMPS DE CYCLE ROBOT
*ODIL_ID:27041_1026*
";"SEGUIMIENTO: CONTROL DEL TIEMPO DE CICLO ROBOT
*ODIL_ID:27041_1026*
";""
"*******************************************************************************
**                              CICLOS ROBOT                                 **
*******************************************************************************
*ODIL_ID:27041_1008*
";"*******************************************************************************
**                              CYCLES ROBOT                                 **
*******************************************************************************
*ODIL_ID:27041_1008*
";"*******************************************************************************
**                              CICLOS ROBOT                                 **
*******************************************************************************
*ODIL_ID:27041_1008*
";""
"INICIALIZACION DEL NUMERO DE CODIGO CICLO
*ODIL_ID:27041_1009*
";"INITIALISATION DU NUMERO DE CODE CYCLE
*ODIL_ID:27041_1009*
";"INICIALIZACION DEL NUMERO DE CODIGO CICLO
*ODIL_ID:27041_1009*
";""
"AUX. CICLO PRINCIPAL
*ODIL_ID:27041_1010*
";"AUX. CYCLE PRINCIPAL
*ODIL_ID:27041_1010*
";"AUX. CICLO PRINCIPAL
*ODIL_ID:27041_1010*
";""
"---------------------------- MANTENIMIENTO CICLO  -------------------------------
*ODIL_ID:27041_1014*
";"---------------------------- MAINTENANCE CYCLE  -------------------------------
*ODIL_ID:27041_1014*
";"---------------------------- MANTENIMIENTO CICLO  -------------------------------
*ODIL_ID:27041_1014*
";""
"DEMANDA DE FRESADO DISTANTE (ROBOT SOLDADURA)
*ODIL_ID:27041_1015*
";"DEMANDE DE RODAGE DISTANT (ROBOT SOUDURE)
*ODIL_ID:27041_1015*
";"DEMANDA DE FRESADO DISTANTE (ROBOT SOLDADURA)
*ODIL_ID:27041_1015*
";""
"DEMANDA DE CAMBIO DE ELECTRODOS DISTANTE (ROBOT SOLDADURA)
*ODIL_ID:27041_1016*
";"DEMANDE DE CHANGEMENT D'ELECTRODE DISTANT (ROBOT SOUDURE)
*ODIL_ID:27041_1016*
";"DEMANDA DE CAMBIO DE ELECTRODOS DISTANTE (ROBOT SOLDADURA)
*ODIL_ID:27041_1016*
";""
"DEMANDA DE REPLI DISTANTE
*ODIL_ID:27041_1017*
";"DEMANDE DE REPLI DISTANT
*ODIL_ID:27041_1017*
";"DEMANDA DE REPLI DISTANTE
*ODIL_ID:27041_1017*
";""
"*******************************************************************************
**                              ROBOT STANDARD BF                            **
*******************************************************************************
*ODIL_ID:27041_1018*
";"*******************************************************************************
**                              ROBOT STANDARD BF                            **
*******************************************************************************
*ODIL_ID:27041_1018*
";"*******************************************************************************
**                              ROBOT STANDARD BF                            **
*******************************************************************************
*ODIL_ID:27041_1018*
";""
"MARCHA VACIO FILM O LOCAL
*ODIL_ID:27041_1019*
";"MARCHE DEVERMINAGE AU FILM OU LOCAL
*ODIL_ID:27041_1019*
";"MARCHA VACIO FILM O LOCAL
*ODIL_ID:27041_1019*
";""
"ROBOT G2
*ODIL_ID:27041_1020*
";"ROBOT G2
*ODIL_ID:27041_1020*
";"ROBOT G2
*ODIL_ID:27041_1020*
";""
"*******************************************************************************
**                                 ROBOT EVENTS                              **
*******************************************************************************
*ODIL_ID:27041_1021*
";"*******************************************************************************
**                                 ROBOT EVENTS                              **
*******************************************************************************
*ODIL_ID:27041_1021*
";"*******************************************************************************
**                                 ROBOT EVENTS                              **
*******************************************************************************
*ODIL_ID:27041_1021*
";""
"INICIALIZACION EVENTOS ROBOTS
*ODIL_ID:27041_1022*
";"INITIALISATION EVENEMENTS ROBOTS
*ODIL_ID:27041_1022*
";"INICIALIZACION EVENTOS ROBOTS
*ODIL_ID:27041_1022*
";""
"EVENTOS ROBOT
*ODIL_ID:27041_1023*
";"EVENEMENTS ROBOT
*ODIL_ID:27041_1023*
";"EVENTOS ROBOT
*ODIL_ID:27041_1023*
";""
"EVENTOS ROBOT LIBRE
*ODIL_ID:27041_1023*
";"EVENEMENTS ROBOT LIBRE
*ODIL_ID:27041_1023*
";"EVENTOS ROBOT LIBRE
*ODIL_ID:27041_1023*
";""
"*******************************************************************************
**                  FRESADO ET CAMBIO ELECTRODOS                          **
*******************************************************************************
*ODIL_ID:27041_1030*
";"*******************************************************************************
**                  RODAGE ET CHANGEMENT ELECTRODES                          **
*******************************************************************************
*ODIL_ID:27041_1030*
";"*******************************************************************************
**                  FRESADO ET CAMBIO ELECTRODOS                          **
*******************************************************************************
*ODIL_ID:27041_1030*
";""
